"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","minuslog10padj","diffexp"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","75/1608","312/9710",0.240384615384615,1.45157625334864,3.61180941687072,0.000361551936707223,0.0110271917647656,0.00909084234523133,"FN1/AREG/DUSP4/DUSP6/BCL2L1/ICMT/FGF9/IL17RD/DUSP5/FGF19/PDGFB/RET/TGFA/IRS2/VCL/KITLG/EREG/EGFR/GRIN2B/JAK1/MET/SPTB/NRAS/IL6ST/SPRED1/NRG1/PIK3R1/CDC14B/SHC1/PDGFA/ITGB3/DUSP10/PPP2R5B/FOXO3/PAQR3/KRAS/RAG1/PPP2R5A/PDE6D/MAPK1/DUSP16/CDC42EP3/ARRB1/PSMB9/IQGAP1/SPTBN1/AGO2/RAP1A/FGFR3/PSME1/FOXO1/JAK3/MAPK6/GOLGA7/SPTAN1/SPRED2/ZDHHC9/RASA4/FGF18/FYN/AGO3/RALGDS/NCOA3/PSMD10/MRAS/ACTG1/MAP2K1/BRAF/CDC42/AGO4/PIK3CB/ACTN2/FGFR4/SHC3/JAK2",75,1.95753507290411,"Healthy"
"REACTOME_RAC1_GTPASE_CYCLE","REACTOME_RAC1_GTPASE_CYCLE","48/1608","180/9710",0.266666666666667,1.61028192371476,3.68175141236303,0.000363633693809253,0.0110271917647656,0.00909084234523133,"EPHA2/TIAM1/ARHGAP29/ARHGAP42/JAG1/ARHGAP27/PLD1/ITGB1/ABI2/SPATA13/NGEF/CAV1/SWAP70/SRGAP1/CDC42BPA/FERMT2/IQGAP2/AMIGO2/DOCK1/PIK3R1/CYFIP2/PLEKHG1/VAMP3/ARHGEF10/ARAP2/SRGAP3/ARHGAP31/NHS/VANGL1/IQGAP1/SRGAP2/PREX1/DOCK9/WASF2/ARHGEF6/ALS2/CDC42EP4/DOCK4/TRIO/ARHGAP24/RAB7A/WIPF3/ARHGAP12/CDC42/TIAM2/ESYT1/PAK5/SYDE2",48,1.95753507290411,"Healthy"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","23/1608","68/9710",0.338235294117647,2.04245317529997,3.84292229186099,0.00037725098529778,0.011161108418688,0.00920124354384829,"IFI6/HLA-E/IFIT1/IFITM3/HLA-F/JAK1/SOCS3/IRF7/IFITM2/SAMHD1/IRF6/OAS1/IFITM1/ISG15/STAT1/GBP2/HLA-B/IFNAR2/ADAR/PTPN1/IRF2/RNASEL/IRF9",23,1.95229267312103,"Healthy"
"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","22/1608","64/9710",0.34375,2.07575404228856,3.84648017325938,0.000388299556214703,0.0112144609925818,0.00924522752892151,"PLOD2/COL9A3/COL13A1/COL12A1/ADAMTS2/P4HA1/P4HA2/COL6A1/CRTAP/P3H1/ADAMTS14/COL21A1/COL6A2/P4HA3/P3H2/PLOD1/P4HB/TLL2/BMP1/COL18A1/SERPINH1/COL4A5",22,1.95022159533762,"Healthy"
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING","REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING","11/1608","23/9710",0.478260869565217,2.88800562405364,4.03837556194162,0.000480812827785222,0.0132969790662144,0.0109620602359558,"OSMR/STAT3/LIFR/JAK1/CRLF1/SOCS3/LIF/CBL/IL6ST/STAT1/JAK2",11,1.8762470149649,"Healthy"
"REACTOME_MET_PROMOTES_CELL_MOTILITY","REACTOME_MET_PROMOTES_CELL_MOTILITY","16/1608","41/9710",0.390243902439024,2.3565101322655,3.87755836542997,0.000482330650382056,0.0132969790662144,0.0109620602359558,"FN1/TNS4/ITGA3/ITGB1/LAMB1/MET/LAMA5/TNS3/LAMB3/LAMC2/LAMB2/CRK/RAP1A/GAB1/LAMC1/LAMA3",16,1.8762470149649,"Healthy"
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","30/1608","100/9710",0.3,1.8115671641791,3.63410044416327,0.000567503252815021,0.0149247346334332,0.0123039856829623,"SLC2A1/PRKAA2/ACSL4/ITPR2/PRKCA/AHCYL1/CACNA2D2/STXBP1/ACACA/PRKAG2/GNAQ/GNAI2/PRKAR2B/PRKAR1A/ADCY6/IQGAP1/RAP1A/ADCY9/CACNB3/GNG7/KCNS3/KCNB1/ACSL3/SNAP25/STX1A/ITPR1/PRKAB2/GNG2/GNB1/GNG12",30,1.82609338202507,"Healthy"
"REACTOME_SPHINGOLIPID_METABOLISM","REACTOME_SPHINGOLIPID_METABOLISM","30/1608","100/9710",0.3,1.8115671641791,3.63410044416327,0.000567503252815021,0.0149247346334332,0.0123039856829623,"GM2A/ST3GAL5/HEXB/SGPP1/UGCG/PLPP3/ARSJ/B4GALT6/SUMF2/B4GALT5/SPTLC2/GLB1/ASAH1/SPTSSA/UGT8/ALDH3B1/OSBP/A4GALT/ARSK/NEU1/SGMS2/PSAP/KDSR/SMPD1/ARSG/ACER3/PRKD3/ABCC1/PPM1L/PLPP1",30,1.82609338202507,"Healthy"
"REACTOME_SIGNALING_BY_ALK_IN_CANCER","REACTOME_SIGNALING_BY_ALK_IN_CANCER","27/1608","87/9710",0.310344827586207,1.87403499742666,3.64810524925193,0.000586974431207163,0.0149247346334332,0.0123039856829623,"FN1/PRF1/RRBP1/PPFIBP1/STAT3/VCL/MSN/CEBPB/CDKN1A/LMO7/PIK3R1/SHC1/STAT1/TPM4/TWIST1/MAPK1/PRKAR1A/AGO2/MCL1/AGO3/EIF2AK3/HIP1/AGO4/PIK3CB/CLTC/IL10RA/HDAC1",27,1.82609338202507,"Healthy"
"REACTOME_INTERLEUKIN_6_SIGNALING","REACTOME_INTERLEUKIN_6_SIGNALING","7/1608","11/9710",0.636363636363636,3.84271822704659,4.20243331188962,0.000599149136702676,0.0149247346334332,0.0123039856829623,"STAT3/JAK1/SOCS3/CBL/IL6ST/STAT1/JAK2",7,1.82609338202507,"Healthy"
"REACTOME_ECM_PROTEOGLYCANS","REACTOME_ECM_PROTEOGLYCANS","23/1608","70/9710",0.328571428571429,1.9840973702914,3.68114333070247,0.000602895298465151,0.0149247346334332,0.0123039856829623,"FN1/VCAN/HSPG2/SERPINE1/COL9A3/SPARC/ITGB1/LAMB1/LAMA5/COL6A1/APP/ITGA9/ITGA7/ITGB3/COL6A2/TNXB/LAMB2/ITGAV/ITGB5/LAMC1/LAMA3/ITGAX/COL4A5",23,1.82609338202507,"Healthy"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","36/1608","128/9710",0.28125,1.69834421641791,3.5430770397659,0.000660946224215922,0.0160345553994783,0.0132189244843184,"FN1/HSPG2/MMP14/TIMP2/COL9A3/CTSB/COL13A1/COL12A1/ADAM9/CD44/KLK7/LAMB1/CTSV/CTSL/LAMA5/SCUBE1/COL6A1/ADAM10/FURIN/CAST/TIMP1/LAMB3/LAMC2/COL6A2/CAPN5/MMP15/LAMC1/LAMA3/TLL2/BMP1/COL18A1/MMP17/CTSD/CDH1/COL4A5/PSEN1",36,1.79494307753349,"Healthy"
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","18/1608","50/9710",0.36,2.17388059701493,3.7072725587749,0.000688859433271821,0.0163840488737004,0.0135070477112122,"HSPA5/LMNA/PDIA5/WIPI1/KDELR3/CTDSP2/FKBP14/DNAJC3/EDEM1/SHC1/PPP2R5B/GFPT1/ERN1/TPP1/CUL7/SSR1/SYVN1/HYOU1",18,1.7855787651997,"Healthy"
"REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE","REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE","11/1608","24/9710",0.458333333333333,2.76767205638474,3.86250663455204,0.000755804404780261,0.0176305912115088,0.0145347000919281,"SYT1/SLC1A1/STXBP1/GLS/SLC38A2/SLC1A2/RAB3A/PPFIA4/SNAP25/ARL6IP5/STX1A",11,1.75373312413909,"Healthy"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","32/1608","111/9710",0.288288288288288,1.74084532293488,3.49711722529451,0.000813244593210089,0.0186125602181856,0.0153442376077375,"FN1/ITGA6/ITGA3/SDC4/L1CAM/CD44/ITGB1/CAV1/TNFRSF10D/TSPAN7/NRAS/SLC7A8/CD99/PIK3R1/ATP1B1/SHC1/ITGB3/ITGA5/KRAS/SDC3/SLC16A3/ITGAV/PROCR/TNFRSF10B/FYN/CD47/PROS1/CEACAM1/GRB7/PIK3CB/ITGAX/LCK",32,1.73019388414193,"Healthy"
"REACTOME_NGF_STIMULATED_TRANSCRIPTION","REACTOME_NGF_STIMULATED_TRANSCRIPTION","15/1608","39/9710",0.384615384615385,2.32252200535783,3.68666496813614,0.000860970552395221,0.0191469492041162,0.0157847891212829,"F3/TRIB1/FOSL1/TCF12/ATF2/SGK1/ARC/ID1/NAB1/MEF2D/ID2/ID3/EGR2/SH3GL3/EGR3",15,1.71790041487383,"Healthy"
"REACTOME_EPH_EPHRIN_SIGNALING","REACTOME_EPH_EPHRIN_SIGNALING","27/1608","89/9710",0.303370786516854,1.83192185141707,3.51238069132672,0.000868163401670561,0.0191469492041162,0.0157847891212829,"EPHA2/TIAM1/MYL12A/SDCBP/GRIN2B/NGEF/ADAM10/ROCK2/EPHB6/ARHGEF28/MYL12B/EFNB2/EFNB1/EPHA1/EFNA5/MYH14/ACTR3/EPHB3/FYN/NCK2/ACTG1/ARPC5/CDC42/RHOA/CLTC/EFNA3/PSEN1",27,1.71790041487383,"Healthy"
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1","REACTOME_SIGNAL_TRANSDUCTION_BY_L1","10/1608","21/9710",0.476190476190476,2.87550343520493,3.83285320697172,0.000910148608934137,0.0197144689756626,0.0162526537309667,"L1CAM/ITGB1/EGFR/ITGA9/ITGB3/NRP1/ITGA5/MAPK1/ITGAV/MAP2K1",10,1.70521491648807,"Healthy"
"REACTOME_SIGNALING_BY_VEGF","REACTOME_SIGNALING_BY_VEGF","30/1608","103/9710",0.29126213592233,1.75880307201855,3.4489583577878,0.000972385279049428,0.0206930411138062,0.0170593908605163,"ABI2/CAV1/ITPR2/PRKCA/AHCYL1/PXN/ROCK2/NRAS/SHB/AXL/DOCK1/CTNNB1/PIK3R1/CYFIP2/ITGB3/CTNNA1/NRP1/NRP2/KRAS/CRK/ITGAV/WASF2/FYN/NCK2/ITPR1/ACTG1/CDC42/RHOA/PTK2B/PIK3CB",30,1.68417567937341,"Healthy"
"REACTOME_FORMATION_OF_THE_URETERIC_BUD","REACTOME_FORMATION_OF_THE_URETERIC_BUD","9/1608","18/9710",0.5,3.01927860696517,3.81996995734054,0.00106535641770785,0.0222806437013728,0.0183682140984112,"BMP4/FOXC1/RET/ITGB1/WNT11/NPNT/SLIT2/SIX2/SIX1",9,1.65207226628485,"Healthy"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION","REACTOME_FOXO_MEDIATED_TRANSCRIPTION","19/1608","56/9710",0.339285714285714,2.04879619758351,3.5064336362726,0.00113719860527398,0.0229903651366222,0.0189533100878996,"CAT/BCL6/BTG1/KLF4/CAV1/NFYA/PINK1/CDKN1A/YWHAZ/FOXO3/NR3C1/GADD45A/CITED2/RBL2/CCNG2/FOXO1/SMAD2/SMAD3/HDAC1",19,1.63845413114217,"Healthy"
"REACTOME_SIGNALING_BY_PDGF","REACTOME_SIGNALING_BY_PDGF","19/1608","56/9710",0.339285714285714,2.04879619758351,3.5064336362726,0.00113719860527398,0.0229903651366222,0.0189533100878996,"COL9A3/THBS1/PDGFB/STAT3/COL6A1/FURIN/NRAS/PIK3R1/PDGFA/STAT1/COL6A2/KRAS/CRK/PLAT/NCK2/GRB7/PIK3CB/COL4A5/PTPN12",19,1.63845413114217,"Healthy"
"REACTOME_SIGNALING_BY_PTK6","REACTOME_SIGNALING_BY_PTK6","18/1608","52/9710",0.346153846153846,2.09026980482204,3.51177116885481,0.00116961093816111,0.0232578824761785,0.0191738520001472,"STAT3/EREG/EGFR/SOCS3/PXN/CBL/NRAS/NRG1/HIF1A/DOCK1/EPAS1/NR3C1/KRAS/CCND1/CRK/KHDRBS3/PTPN1/RHOA",18,1.63342982833387,"Healthy"
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","17/1608","48/9710",0.354166666666667,2.13865567993366,3.52300834829509,0.00118877882400912,0.0232578824761785,0.0191738520001472,"VCAN/HSPG2/SDC4/XYLT1/IDS/HEXB/GPC4/CHSY3/CHST15/UST/GPC3/SDC3/CHST11/CSGALNACT2/CHPF/HYAL1/CHSY1",17,1.63342982833387,"Healthy"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","14/1608","37/9710",0.378378378378378,2.28485948635202,3.48826970985281,0.00153151543810429,0.0294877496257222,0.0243097688587982,"HSPG2/LDLR/SDC4/LRAT/GPC4/LRP1/GPC3/SDC3/LRP10/AKR1C3/RBP1/RETSAT/VKORC1/LRP12",14,1.53035836961242,"Healthy"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","45/1608","177/9710",0.254237288135593,1.53522641032127,3.20142642394092,0.00160019056868906,0.0303286118721849,0.0250029776357666,"AREG/SERPINA1/TGFA/MCFD2/CD59/SEC24D/CD55/ST8SIA6/SPTB/TMED7/COG6/KDELR3/ARCN1/FUT8/B4GALT6/MGAT5/MAN2A1/USO1/B4GALT5/FOLR1/TMED10/ARFGAP3/FUCA1/MAN1A2/ARF4/COPG2/SPTBN1/COPA/MANEA/RAB1A/SPTAN1/COPB2/MGAT4A/CAPZA2/SEC23A/F8/DYNC1I2/TUBA1A/DCTN5/LMAN1/MAN1C1/STX17/COPB1/F5/KDELR1",45,1.51814746671032,"Healthy"
"REACTOME_BACTERIAL_INFECTION_PATHWAYS","REACTOME_BACTERIAL_INFECTION_PATHWAYS","21/1608","66/9710",0.318181818181818,1.92135911352329,3.34584991756557,0.00162547783735798,0.0303339171802343,0.0250073513439689,"B2M/CD9/SYT1/MET/FURIN/CBL/SH3KBP1/PGK1/CTNNB1/MAPK1/DUSP16/ANTXR1/EPS15/RAB7A/SNAP25/STX1A/SH3GL3/MAP2K1/CDH1/MAP2K3/VAMP1",21,1.5180715033091,"Healthy"
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","19/1608","58/9710",0.327586206896552,1.97814805283925,3.32846571789785,0.00182175410045709,0.0334816321796128,0.0276023348554104,"LOXL2/ITGB4/ITGA6/COL9A3/CTSB/COL12A1/CTSV/CTSL/COL6A1/LAMB3/LAMC2/COL6A2/PLEC/LOXL4/LAMA3/TLL2/BMP1/COL18A1/COL4A5",19,1.47519337895472,"Healthy"
"REACTOME_ONCOGENIC_MAPK_SIGNALING","REACTOME_ONCOGENIC_MAPK_SIGNALING","24/1608","80/9710",0.3,1.8115671641791,3.24706117246922,0.00194356212312788,0.0351871769455838,0.029008389897431,"FN1/DUSP6/VCL/LMNA/MPRIP/NRAS/SPRED1/PAPSS1/ITGB3/DUSP10/KRAS/MAPK1/DUSP16/ARRB1/IQGAP1/RAP1A/SPRED2/MRAS/ACTG1/MAP2K1/BRAF/KDM7A/QKI/JAK2",24,1.45361557505557,"Healthy"
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","29/1608","103/9710",0.281553398058252,1.70017630295126,3.18248436391372,0.00208018903545634,0.0368562800580499,0.030384402356183,"AREG/FGF9/FGF19/PDGFB/TGFA/IRS2/KITLG/EREG/EGFR/RAC2/PIK3AP1/MET/BDNF/CDKN1A/NRG1/GAB2/PIK3R1/PDGFA/FOXO3/GAB1/FGFR3/FOXO1/PIK3CD/FGF18/FYN/PIK3CB/GSK3B/FGFR4/LCK",29,1.43348850069016,"Healthy"
"REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE","REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE","10/1608","23/9710",0.434782608695652,2.62545965823059,3.47679926219005,0.00214779868908118,0.0368562800580499,0.030384402356183,"SYT1/APBA1/STXBP1/CASK/RAB3A/PPFIA4/LIN7A/SYN2/SNAP25/STX1A",10,1.43348850069016,"Healthy"
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION","REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION","10/1608","23/9710",0.434782608695652,2.62545965823059,3.47679926219005,0.00214779868908118,0.0368562800580499,0.030384402356183,"DUSP4/DUSP6/DUSP5/JAK1/IL6ST/DUSP10/MAPK1/DUSP16/MAP2K1/JAK2",10,1.43348850069016,"Healthy"
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","92/1608","420/9710",0.219047619047619,1.32273158019427,3.01225966110683,0.00215729256728899,0.0368562800580499,0.030384402356183,"FN1/DUSP4/DUSP6/BCL2L1/BCL6/PTPN14/ANXA1/OSMR/MAOA/STAT3/RPS6KA2/IRS2/IL1R1/IL1RAP/ITGB1/IL13RA1/MSN/LIFR/CXCL8/JAK1/CRLF1/STAT4/LAMA5/SOCS3/VIM/LIF/ICAM1/ATF2/CBL/DUSP3/CDKN1A/APP/IL6ST/TIMP1/YWHAZ/HIF1A/GAB2/PIK3R1/STX3/SHC1/HSP90B1/TNFRSF1A/NFKB2/STAT1/IL18R1/TWIST1/FOXO3/IL15/RAG1/MAPK1/CCND1/PSMB9/RHOU/CRK/ALOX5/ZEB1/SOCS5/PSME1/IL32/FOXO1/JAK3/MCL1/P4HB/PTGS2/PIK3CD/IRAK2/MEF2A/FBXW11/FYN/IL10RB/SNAP25/PSMD10/IL18/STX1A/TNFRSF1B/MAP2K1/MAP3K8/PTPN23/MAP2K3/CDC42/IL7/PDCD4/PTK2B/PIK3CB/GSTA2/SMAD3/ITGAX/RPS6KA3/IL10RA/LCK/JAK2/PTPN12",92,1.43348850069016,"Healthy"
"REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","7/1608","13/9710",0.538461538461538,3.25153080750096,3.61880369786801,0.00229035201707801,0.0385860693988282,0.031810444681639,"HSPG2/SDC4/GPC4/GPC3/SDC3/EXT1/EXT2",7,1.4135694589342,"Healthy"
"REACTOME_INTERLEUKIN_27_SIGNALING","REACTOME_INTERLEUKIN_27_SIGNALING","6/1608","10/9710",0.6,3.62313432835821,3.69716486499439,0.00234237659413138,0.0389219562833064,0.0320873506045395,"STAT3/JAK1/CRLF1/IL6ST/STAT1/JAK2",6,1.40980533948042,"Healthy"
"REACTOME_EGFR_DOWNREGULATION","REACTOME_EGFR_DOWNREGULATION","12/1608","31/9710",0.387096774193548,2.33750601829562,3.32273342437043,0.00262273703668273,0.0418602634933705,0.0345096978510886,"AREG/TGFA/EREG/EGFR/CBL/SH3KBP1/PTPRK/EPS15/SPRY2/SH3GL3/CDC42/PTPN12",12,1.37819804228122,"Healthy"
"REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS","REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS","12/1608","31/9710",0.387096774193548,2.33750601829562,3.32273342437043,0.00262273703668273,0.0418602634933705,0.0345096978510886,"STAT3/CBL/GAB2/PIK3R1/SHC1/STAT1/KRAS/PIK3CD/FYN/PLCG2/GAB3/PIK3CB",12,1.37819804228122,"Healthy"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4","12/1608","31/9710",0.387096774193548,2.33750601829562,3.32273342437043,0.00262273703668273,0.0418602634933705,0.0345096978510886,"PLK2/NAMPT/RET/BDNF/GEM/NR3C1/MAPK1/AGO2/KCNIP3/AGO3/ARNT/AGO4",12,1.37819804228122,"Healthy"
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES","13/1608","35/9710",0.371428571428571,2.24289267945984,3.28152954479859,0.00271323900657239,0.0419318853802662,0.0345687430999721,"BMP4/FN1/ITGB1/ITGB8/FBLN1/LTBP1/LTBP3/ITGB3/ITGAV/ITGB5/BMP7/FBLN5/FBLN2",13,1.3774556100067,"Healthy"
"REACTOME_GPER1_SIGNALING","REACTOME_GPER1_SIGNALING","14/1608","39/9710",0.358974358974359,2.16768720500064,3.25504717122035,0.00273266083931614,0.0419318853802662,0.0345687430999721,"FN1/ITGB1/GNAI2/SHC1/PRKAR2B/ITGA5/PRKAR1A/ADCY6/ADCY9/GNG7/GNG2/GNAZ/GNB1/GNG12",14,1.3774556100067,"Healthy"
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING","REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING","14/1608","39/9710",0.358974358974359,2.16768720500064,3.25504717122035,0.00273266083931614,0.0419318853802662,0.0345687430999721,"STAT3/JAK1/STAT4/GAB2/PIK3R1/SHC1/STAT1/IL15/JAK3/PIK3CD/PTK2B/PIK3CB/LCK/JAK2",14,1.3774556100067,"Healthy"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","26/1608","91/9710",0.285714285714286,1.72530206112296,3.09676891357812,0.00276549944799777,0.0419318853802662,0.0345687430999721,"CREB3L2/HSPA5/LMNA/CXCL8/PDIA5/NFYA/WIPI1/CEBPB/KDELR3/CTDSP2/FKBP14/DNAJC3/EDEM1/CREBRF/SHC1/HSP90B1/PPP2R5B/GFPT1/ERN1/TPP1/CUL7/SSR1/SYVN1/EIF2AK3/HYOU1/ATF3",26,1.3774556100067,"Healthy"
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION","REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION","8/1608","17/9710",0.470588235294118,2.84167398302605,3.38565156519624,0.0032984638388842,0.0482052606815245,0.0397405281793277,"F10/SERPINE2/SERPINA5/F2R/PROCR/F8/PROS1/F5",8,1.31690556424481,"Healthy"
"REACTOME_GAB1_SIGNALOSOME","REACTOME_GAB1_SIGNALOSOME","8/1608","17/9710",0.470588235294118,2.84167398302605,3.38565156519624,0.0032984638388842,0.0482052606815245,0.0397405281793277,"AREG/TGFA/EREG/EGFR/PXN/PAG1/PIK3R1/GAB1",8,1.31690556424481,"Healthy"
"REACTOME_SIGNALING_BY_ACTIVIN","REACTOME_SIGNALING_BY_ACTIVIN","8/1608","17/9710",0.470588235294118,2.84167398302605,3.38565156519624,0.0032984638388842,0.0482052606815245,0.0397405281793277,"ACVR1C/MAPK1/FSTL3/TGFBR3/SMAD2/INHBB/SMAD3/DRAP1",8,1.31690556424481,"Healthy"
"REACTOME_HS_GAG_BIOSYNTHESIS","REACTOME_HS_GAG_BIOSYNTHESIS","11/1608","28/9710",0.392857142857143,2.37229033404407,3.23948992923469,0.00342723531976515,0.0494909100342277,0.0408004204733947,"HSPG2/SDC4/GLCE/GPC4/GPC3/SDC3/HS3ST1/EXT1/HS3ST3B1/EXT2/SLC35D2",11,1.30547456034908,"Healthy"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS","64/1608","298/9710",0.214765100671141,1.2968713479582,2.31883373794012,0.0145662343817181,0.107033850891852,0.0882389537443132,"AREG/FGF9/FGF19/PDGFB/IER3/TGFA/IRS2/IL1RAP/KITLG/EREG/EGFR/RAC2/RRAGD/PIK3AP1/MET/ITPR2/PRKCA/AHCYL1/PPARG/ATF2/SGK1/BDNF/CDKN1A/NRG1/GAB2/PIK3R1/PDGFA/PRKAR2B/BMI1/PPP2R5B/FOXO3/PPP2R5A/MAPK1/PRKAR1A/PSMB9/ADCY6/NBEA/AGO2/GAB1/INSR/FGFR3/PSME1/FOXO1/PIP5K1A/PIP4K2C/SNAI2/ADCY9/PIK3CD/TNKS/SNAI1/MKRN1/FGF18/FYN/AGO3/PSMD10/RRAGA/ITPR1/RRAGC/AGO4/PIK3CB/GSK3B/FGFR4/LCK/HDAC1",64,0.970478849131996,"Healthy"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","26/1608","109/9710",0.238532110091743,1.44038979414852,2.05980644775589,0.0309370714224442,0.169803925952149,0.139986748517847,"RUNX1/WWTR1/HES1/MSX2/SOX9/HDAC4/HIVEP3/LGALS3/CDKN1A/BAX/STAT1/TWIST1/NR3C1/ITGA5/MAPK1/CCND1/PSMB9/RUNX2/PSME1/YAP1/PSMD10/WWP1/SKP2/GLI2/GSK3B/HDAC6",26,0.770052272869194,"Healthy"
"REACTOME_SIGNALING_BY_NOTCH","REACTOME_SIGNALING_BY_NOTCH","38/1608","172/9710",0.22093023255814,1.33409984958926,1.96945470872838,0.0344641302724261,0.183012037929072,0.150875546520257,"RUNX1/CNTN1/DNER/MAML2/HES1/JAG1/EGFR/TLE1/TLE3/HDAC4/ADAM10/FURIN/YWHAZ/HIF1A/MIB1/STAT1/TLE2/CCND1/ARRB1/PSMB9/NBEA/AGO2/HDAC9/NOTCH3/PLXND1/PSME1/DLL1/NCOR2/AGO3/PSMD10/WWC1/NOTCH2/MAML3/AGO4/SMAD3/HDAC1/HDAC6/PSEN1",38,0.737520342869433,"Healthy"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","21/1608","95/9710",0.221052631578947,1.33483896307934,1.46102383163745,0.0961018283112715,0.33023092844638,0.272243139691987,"CCN2/RUNX1/WWTR1/SMURF2/MAML2/HES1/JAG1/HDAC4/CDKN1A/TEAD1/CTNNB1/FOXO3/KRAS/CCND1/PSMB9/PSME1/YAP1/PSMD10/RUNX3/MAML3/SMAD3",21,0.481182254439142,"Healthy"
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR","REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR","21/1608","109/9710",0.192660550458716,1.16339175681227,0.764221602461951,0.257379216911601,0.607394922400334,0.500737776092609,"FKBP1A/PIK3AP1/ITPR2/MALT1/AHCYL1/NRAS/SH3KBP1/PIK3R1/CD22/KRAS/PSMB9/PSME1/BCL10/PIK3CD/REL/FBXW11/FYN/PLCG2/PSMD10/ITPR1/STIM1",21,0.216528842945797,"Healthy"
